,url_host_name,sample_path,Month
708,casperwyoming.org,/news/2020/sba-offers-disaster-assistance-to-wyoming-small-businesses-economically-impacted-by-the-coronavirus-covid-19,July
709,www.providencejournal.com,/news/20201010/covids-heartbreaking-economic-impact-on-immigrant-neighborhood,October
710,www.eabc-online.com,/news/267-intervention-by-central-banks-on-the-economic-impact-of-covid-19,May
711,www.design-reuse.com,/news/47798/covid-19-economic-and-microelectronics-industry-impacts.html,May
712,www.thebeefsite.com,/news/55343/new-iowa-state-web-hub-lets-users-track-covid19s-economic-impacts-in-the-us,July
713,www.vegasvalleynews.com,/news/aga-ceo-statement-on-economic-impact-of-covid-19-on-u-s-casino-gaming-industry/,September
714,www.wnypapers.com,/news/article/category/2020/05/06/141364/sba-to-make-economic-injury-disaster-loans-available-to-agricultural-businesses-impacted-by-covid-19,October
715,www.wnypapers.com,/news/article/category/2020/06/16/141949/sbas-economic-injury-disaster-loans-advance-program-reopened-to-all-eligible-small-businesses-and-nonprofits-impacted-by-covid-19,October
716,www.wnypapers.com,/news/article/current/2020/05/06/141364/sba-to-make-economic-injury-disaster-loans-available-to-agricultural-businesses-impacted-by-covid-19,October
717,www.wnypapers.com,/news/article/current/2020/06/16/141949/sbas-economic-injury-disaster-loans-advance-program-reopened-to-all-eligible-small-businesses-and-nonprofits-impacted-by-covid-19,October
718,www.iod.gg,/news/article/how-model-economic-impact-covid-19,May
719,www.100milefreepress.net,/news/b-c-s-covid-19-economic-recovery-plan-top-5-things-you-need-to-know/,October
720,lrus.wolterskluwer.com,/news/banking-finance/federal-rates-slashed-again-financial-regulators-combat-economic-impact-of-covid-19/108281/,October
721,www.unhcr.org,/news/briefing/2020/5/5eccbfec4/urban-refugees-struggling-survive-economic-impact-covid-19-worsens-east.html,July
722,www.unhcr.org,/news/briefing/2020/5/5eccbfec4/urban-refugees-struggling-survive-economic-impact-covid19-worsens-east.html,July
723,en.unesco.org,/news/building-urban-evidence-base-social-and-economic-impacts-covid-19-sub-saharan-africa,July
724,pasoroblespress.com,/news/business/economic-vitality-corporation-of-san-luis-obispo-county-assists-manufacturers-impacted-by-covid-19/,November
725,www.avinteractive.com,/news/business/ufi-releases-first-global-assessment-of-the-economic-impact-that-covid-19-is-having-on-trade-shows-and-exhibitions-12-03-2020/,March
726,tsnn.com,/news/ceir-preliminary-projections-economic-impact-covid19-us-exhibition-industry,May
727,economia.ilmessaggero.it,/news/coronavirus_ue_covid_bond_cosa_sono_salva_stati_crisi_economica_aiuti_news-5131264.html,July
728,croninlitigation.croninmiller.com.au,/news/covid-19-governments-updated-economic-statement/,October
729,www.centerfornonprofitexcellence.org,/news/data-presentation-economic-impact-covid-19-nm-nonprofits/2020-5-5,May
730,www.greenreport.it,/news/economia-ecologica/il-ruolo-del-capitale-naturale-in-italia-tra-covid-19-e-ripresa-economica/,July
731,wkfinancial.ca,/news/economic-impact-of-covid-19-3-next-steps-for-those-struggling-financially,November
732,www.advisor.ca,/news/economic/statscan-tracks-economic-impact-of-covid-19/,July
733,economictimes.indiatimes.com,/news/economy/policy/rajan-urges-govt-to-invite-experts-to-deal-with-economic-impact-of-covid-19/articleshow/74997929.cms,May
734,acairports.ca,/news/federal-financial-relief-essential-for-atlantic-canadas-airports-%E2%80%A8to-overcome-economic-impact-of-covid-19/,May
735,siepr.stanford.edu,/news/following-economic-impact-covid-19,October
736,www.mytimesnow.com,/news/india/1885408/cpm-chief-sitaram-yechury-writes-to-opposition-parties-seeks-joint-deliberation-on-economic-impact-of-covid-19,July
737,www.indiatvnews.com,/news/india/prepare-plans-for-containing-economic-impact-of-covid-19-on-war-footing-pm-modi-to-ministers-605099,May
738,lankainformation.lk,/news/latest-news/item/33191-modi-discusses-economic-impact-of-covid-19-with-mahinda,July
739,edmontonjournal.com,/news/local-news/alberta-unlikely-to-escape-recession-with-economic-impact-of-covid-19-falling-oil-prices-economist,March
740,edmontonjournal.com,/news/local-news/alberta-unlikely-to-escape-recession-with-economic-impact-of-covid-19-falling-oil-prices-economist/,May
741,www.sprucegroveexaminer.com,/news/local-news/city-aiming-to-reduce-economic-impact-of-covid-19-on-community,May
742,www.malaymail.com,/news/malaysia/2020/03/22/have-an-idea-to-alleviate-economic-impact-of-covid-19-heres-your-chance-to/1848983,May
743,financialit.net,/news/mastercard-and-pfs-launch-worlds-first-card-based-stimulus-scheme-tackle-economic-impact-covid,October
744,www.ccifrance-ghana.com,/news/n/news/business-webinar-update-economic-impact-and-implications-of-covid-19-ghanas-perspective.html,May
745,www.ccifrance-ghana.com,/news/n/news/the-economic-impact-of-the-covid-19-pandemic-on-the-economy-of-ghana.html,September
746,www.themercury.com.au,/news/national/australia-needs-forward-thinking-in-postcovid-economic-recovery/video/9757971c27d3e2fa83a7c2040a3df0e5,July
747,www.dcdental.org,/news/news-details/2020/05/07/hpi-releases-webinar-on-economic-impact-of-covid-19,July
748,kcanimalhealth.thinkkc.com,/news/news-releases/2020/03/23/go-topeka-announces-up-to-$2m-in-new-economic-stimulus-for-businesses-workers-impacted-by-covid-19,September
749,www.smartcitiesworld.net,/news/news/data-alliance-aims-to-limit-economic-impact-of-covid-19-outbreak-5200,July
750,www.prokerala.com,/news/photos/pm-modi-italy-pm-discuss-health-economic-impact-of-covid-19-2521701.html,November
751,economictimes.indiatimes.com,/news/politics-and-nation/prepare-plans-to-fight-economic-impact-of-covid-19-on-war-footing-modi-to-ministers/articleshow/75011704.cms,May
752,www.irishtimes.com,/news/politics/government-unveils-social-restrictions-and-economic-supports-in-battle-against-covid-19-1.4211385,March
753,www.deshabhimani.com,/news/pravasi/covid-19-uae-announce-new-team-for-study-economic-impact/862467,May
754,www.econ.cam.ac.uk,/news/rauh-economic-impact-from-covid,October
755,mountain-home.us,/news/sba-s-economic-injury-disaster-loans-and-advance-program-reopened-to-all-eligible-small-businesses-and-non-profits-impacted-by-covid-19-pandemic/,September
756,www.madeinalabama.com,/news/sba/sba-offers-disaster-assistance-to-alabama-small-businesses-economically-impacted-by-the-coronavirus-covid-19/,March
757,www.china-briefing.com,/news/social-economic-impact-covid-19-china-recovery-potential/,July
758,www.russia-briefing.com,/news/social-economic-impact-covid-19-russia-recovery-potential.html/,October
759,srcic.com,/news/stablilize-the-economic-impact-of-covid-19/,July
760,financialit.net,/news/state-street-provide-central-banks-pricestats-inflation-indicators-assess-economic-impact-covid,October
761,www.salamancapress.com,/news/state/amid-the-covid-19-crisis-and-the-looming-economic-recession-the-dairy-products-market-worldwide/article_1456349f-f03f-5b08-942f-2c80253ee794.html,July
762,www.salamancapress.com,/news/state/amid-the-covid-19-crisis-and-the-looming-economic-recession-the-displayports-market-worldwide-will/article_88cd6964-9556-5772-893b-68e37849b835.html,July
763,www.salamancapress.com,/news/state/amid-the-covid-19-crisis-and-the-looming-economic-recession-the-fumaric-acid-market-worldwide/article_86015807-9dbf-5e71-b7f9-8ea281e99efd.html,July
764,www.salamancapress.com,/news/state/amid-the-covid-19-crisis-and-the-looming-economic-recession-the-industrial-fire-brigade-training/article_24aaee6a-d980-5d60-96d2-0a921d44f38d.html,July
765,www.salamancapress.com,/news/state/amid-the-covid-19-crisis-and-the-looming-economic-recession-the-phablets-market-worldwide-will/article_4eccc41c-6c5d-5c0f-bed5-9d725b0b4ebe.html,July
766,indigenousnurses.ca,/news/statistics-canada-economic-impact-covid-19-among-indigenous-people,September
767,markets.businessinsider.com,/news/stocks/sikka-software-announces-new-service-empowering-retail-healthcare-to-rebound-from-the-economic-impact-of-the-covid-19-pandemic-1029276348,July
768,www.medsci.ox.ac.uk,/news/the-economic-impact-of-covid-19,November
769,gazette.com,/news/travel-industry-economic-impact-of-covid-19-much-worse-than-9-11/article_ff654634-1637-5d38-9356-018632aed42f.html,September
770,www.unido.org,/news/unido-norway-help-smes-mitigate-negative-economic-impact-covid-19,July
771,nextmortgagenews.com,/news/video-virtual-lunch-with-an-expert-the-economic-impact-of-covid-19/,November
772,www.cardiff.ac.uk,"/news/view/2410317-economic-impact-of-covid-19-compounding-existing-inequalities-in-wales,-report-finds",October
773,kdhnews.com,/news/world/ugandas-taxi-divas-rise-from-covid-19s-economic-gloom/article_949dfa0c-0797-5e20-a907-fa93e3dcca3c.html,October
774,www.innowatts.com,/news_events/innowatts-reveals-economic-impact-covid-19-crisis/,August
775,rwgentry.com,/newsletter/scams-related-to-covid-19-and-economic-impact-payments,July
776,www.yale-nus.edu.sg,/newsroom/coronavirus-economic-impact-se-asia-faces-economic-turmoil-due-to-covid-19-cgtn-10-april-2020/,August
777,www.stlucianewsonline.com,/nextgen-skns-dr-terrance-drew-calls-on-government-to-discuss-economic-impact-of-covid-19-on-st-kitts-nevis/,November
778,www.weiner.law,/nj-law-blog/new-jersey-economic-assistance-to-businesses-impacted-by-the-covid-19-pandemic/,August
779,www3.ciccp.es,/nota-informativa-relativa-a-las-medidas-urgentes-extraordinarias-de-caracter-economico-laboral-tributario-y-administrativo-adoptadas-para-hacer-frente-al-impacto-economico-y-social-del-covid-19/,July
780,infonegocios.com.py,/nota-principal/oxigeno-economico-12-medidas-tomadas-por-el-gobierno-para-contrarrestar-el-impacto-del-covid-19,May
781,efs.efeservicios.com,/noticia-multimedia/york-supera-30000-casos-covid19-alerta-agujero-economico/55003425814,March
782,sorianoticias.com,/noticia/2020-03-20-manueco-anuncia-dos-nuevas-medidas-economicas-un-impacto-142-m-afrontar-crisis-covid-19-66334,July
783,rbalitoral.com.br,/noticia/793695/afroempreendedorismo-em-meio-a-covid-19-uma-relacao-de-tensao-economico-historica,October
784,www.jornalpp.com.br,/noticias/cidades/prefeitos-dialogam-sobre-covid-19-e-organizacao-da-retomada-das-atividades-economicas/,October
785,www.telemundohouston.com,/noticias/local/en-medio-de-nuevos-cierres-por-covid-19-senado-aprueba-extension-de-ayuda-economica-a-pequenas-empresas/2115032/,July
786,www.benalgo.es,/noticias/luz-verde-a-las-medidas-de-reactivacion-economica-frente-al-impacto-del-covid-19-en-transporte-y-vivienda.html,August
787,mvsnoticias.com,/noticias/nacionales/mexico-preparado-economicamente-ante-covid-19-amlo/,February
788,gp1.com.br,/noticias/silvio-mendes-diz-que-crise-economica-pode-causar-mais-danos-que-a-covid-19-474606.html,March
789,www.cooperativa.cl,/noticias/sociedad/salud/coronavirus/briones-pidio-al-congreso-aprobar-agenda-economica-por-covid-la-situacion-de-muchos-es-angustiante/2020-03-25/175042.html,March
790,iznajar.es,/nuevas-medidas-de-reactivacion-economica-para-hacer-frente-al-impacto-del-covid-19-en-los-ambitos-de-transporte-y-vivienda/,November
791,futuretransport.com.br,/o-covid-19-e-o-anacronismo-economico/,March
792,annanews.net,/odisha-govt-to-defer-salaries-of-cm-ministers-to-counter-economic-impact-of-covid-19-fresh-anna-news/,July
793,www.merrickville-wolford.ca,/office-mobile/public-communications/public-notices/provincial-survey-on-economic-impact-of-covid-19,October
794,www.elnorte.com,/ofrece-michoacan-apoyos-economicos-ante-covid-19/ar1906003,March
795,www.columbusunderground.com,/ohio-creative-community-devastated-by-economic-impact-of-covid-19-tm1,March
796,ukraineverstehen.libmod.de,/online-diskussion-economic-impact-covid-19/,November
797,www.crestonvalleyadvance.ca,/opinion/column-economic-impact-of-covid-19-will-be-enormous-and-difficult-to-estimate/,July
798,m.lavoz.com.ar,/opinion/covid-19-y-pandemia-economica,March
799,elsemanario.com,/opinion/el-covid-19-la-crisis-economica-internacional-y-el-futuro-global/,March
800,www.djournal.com,/opinion/sid-salter-economic-impacts-of-covid--will-strain-mississippi/article_1ecee0b9-62f3-5e71-a255-8305070e15a2.html,September
801,elperiodico.com.gt,/opiniones-de-hoy/2020/04/10/entendiendo-principios-economicos-para-enfrentar-el-impacto-economico-del-covid-19-parte-2/,November
802,unperiodico.unal.edu.co,/pages/detail/medidas-economicas-por-covid-19-funcionan/index.html,March
803,datascience.deib.polimi.it,/periscope-the-eu-project-on-socio-economic-and-behavioral-impacts-of-the-covid-19-pandemic/,November
804,www.benzinga.com,/personal-finance/financial-advisors/20/08/16831786/what-are-the-economic-impacts-of-covid-19,October
805,www.arabianindustry.com,/petrochemicals/news/2020/mar/12/world-economic-forum-convenes-global-business-for-covid-action-platform-6347497/,March
806,nwdistrict.ifas.ufl.edu,/phag/2020/05/08/sba-to-make-economic-injury-disaster-loans-available-to-agricultural-businesses-impacted-by-covid-19-pandemic/,October
807,www.knowledgebylanesegypt.com,/pm-calls-for-action-plan-to-deal-with-economic-impact-of-covid-19/,March
808,www.thedispatch.in,/pm-modi-assures-maldive-of-indias-support-in-mitigating-economic-impact-of-covid-19-pandemic/,October
809,www.csis.org,/podcasts/smart-women-smart-power-podcast/global-economic-impact-covid-19-women,July
810,www.lanetanoticias.com,/politica/510392/sheinbaum-anuncia-plan-de-apoyo-economico-en-cdmx-ante-covid-19,March
811,www.rondoniaovivo.com.br,/politica/noticia/2020/03/24/efeito-covid-19-aleks-palitot-protocola-junto-ao-executivo-pacote-para-crise-economica.html,March
812,www.smh.com.au,/politics/federal/scott-morrison-flags-company-tax-cuts-ir-reform-as-key-to-covid-19-economic-recovery-20200417-p54kvq.html,July
813,www.eldementals.com,/post/an-update-on-social-security-economic-impact-payments-relating-to-covid-19,May
814,www.thebrillionnews.com,/post/april-9-videocast-regional-economic-impact-of-covid-19-pandemic,November
815,www.milmoneymanagement.com,/post/dirty-jobs-podcast-the-economic-impact-of-covid-19,May
816,www.eandb-education.com.au,/post/the-economic-impact-of-covid-19-on-consumers,August
817,doingbusiness.ro,/post/the-national-council-of-smes-in-romania-requests-economic-support-for-the-impact-with-covid-19-4983,November
818,www.commonsensepolicyroundtable.org,/pr-economic-impact-of-covid-19/,July
819,lauranyro.net,/pre-covid-data-about-us-entrepreneurs-offers-promise-for-economic-recovery.html,October
820,www.silicon.co.uk,/press-release/m-science-launches-customizable-dashboard-to-measure-economic-impact-of-covid-19,November
821,www.silicon.co.uk,/press-release/shift4-payments-launches-shift4cares-com-to-raise-over-200-million-for-small-businesses-and-highlight-economic-impact-of-covid-19,November
822,www.silicon.co.uk,/press-release/thinkwhy-presents-economic-impact-of-covid-19-on-the-labor-market-navigation-for-stability-and-recovery-webinar,November
823,africa-newsroom.com,/press/african-guarantee-fund-announces-response-to-economic-impact-of-covid19,November
824,africa-newsroom.com,/press/coronavirus-africa-urban-refugees-struggling-to-survive-as-economic-impact-of-covid19-worsens-in-east-horn-and-great-lakes-of-africa,November
825,mbb.org.mt,/projects/ongoing/invest-ongoing/invest-workshop-the-economic-impact-caused-by-covid-19/,July
826,www.thelionsroaratpsu.org,/psuinternational/coronablog-the-economic-impact-of-covid-19-in-a-college-town/,July
827,cama.crawford.anu.edu.au,/publication/cama-working-paper-series/16221/global-macroeconomic-impacts-covid-19-seven-scenarios,March
828,cast-science.org,/publication/economic-impacts-of-covid-19-on-food-and-agricultural-markets,September
829,www.futuredirections.org.au,/publication/mauritius-claims-covid-19-victory-but-not-without-economic-casualties/,July
830,ipa.org.au,/publications-ipa/ipa-covid-19-economic-update-27-march-2020,July
831,treasury.govt.nz,/publications/aide-memoire/aide-memoire-t2020-274-macroeconomic-impact-covid-19-new-zealand-economy-update-14-february-2020,October
832,www.conference-board.org,/publications/assessing-covid-19-economic-impact-china,May
833,www.stlouisfed.org,/publications/bridges/volume-1-2020/economic-impact-covid19-eighth-district,July
834,ceps.coopercenter.org,/publications/covid-19-economic-and-tax-revenue-impacts,May
835,www.mei.edu,/publications/economic-impact-covid-19-turkey,July
836,www.unescwa.org,/publications/socioeconomic-impact-covid-19-policy-briefs,July
837,occ.ca,/publications/the-she-covery-project-confronting-the-gendered-economic-impacts-of-covid-19-in-ontario-2/,September
838,occ.ca,/publications/the-she-covery-project-confronting-the-gendered-economic-impacts-of-covid-19-in-ontario/,September
839,www.air-worldwide.com,/publications/white-papers/navigating-the-uncertainty-economic-impact-of-covid-19/,August
840,www.blodico.com,/r-0/10807783765f8ae7609268d3/covid-oleada-economica-crisis-deuda/,October
841,www.asteria.com.ph,/recovering-from-the-economic-impacts-of-covid-19,July
842,www.khq.com,/regional/local-economic-impacts-of-covid-19/article_82698f99-0134-50b7-91b0-36cf583239dd.html,September
843,connect.brookings.edu,/register-to-watch-economic-impacts-covid-rural-areas,July
844,chnhousingpartners.org,/rental-assistance-is-now-available-for-those-economically-impacted-by-covid-19/,October
845,steveadubato.org,/rep-gottheimer-on-the-long-term-economic-impact-of-covid-19.html,July
846,www.workingmums.co.uk,/report-highlights-long-term-economic-impact-of-covid-19/,September
847,nzinitiative.org.nz,/reports-and-media/media/new-report-new-zealand-should-move-to-short-time-work-model-to-reduce-economic-impact-of-covid-19/,October
848,www.centernyc.org,/reports-briefs/2020/4/15/the-new-strain-of-inequality-the-economic-impact-of-covid-19-in-new-york-city,July
849,www.indiaenvironmentportal.org.in,/reports-documents/economic-impact-covid-19-outbreak-developing-asia,October
850,www.mercycorps.org,/research-resources/economic-impact-covid-19-somali-region,July
851,www.uscc.gov,/research/cascading-economic-impacts-covid-19-outbreak-china,August
852,www.birmingham.ac.uk,/research/city-redi/wm-redi/economic-social-impacts-of-covid19-on-the-west-midlands.aspx,October
853,www.brookings.edu,/research/the-global-macroeconomic-impacts-of-covid-19-seven-scenarios/,July
854,sbe.sonoma.edu,/research/wine-business-institute-economic-impact-report-covid-19-wine-and-california-economy,November
855,www.cityscape-intelligence.com,/residential/uae-economic-stimulus-package-offset-impact-covid-19,July
856,www.acnb.com,/resource-center/education/blog/economic-impact-covid-19,May
857,www.growadamscounty.com,/resources-to-mitigate-economic-impacts-from-covid-19/,October
858,www.synario.com,/resources/articles/modeling-education/modeling-covid-19-economic-impact-scenario-infographic,May
859,www.airbnb.com.tr,/resources/hosting-homes/a/federal-covid-19-economic-relief-resources-for-us-hosts-169,October
860,unsdg.un.org,/resources/shared-responsibility-global-solidarity-responding-socio-economic-impacts-covid-19,November
861,www.iafl.com,/resources/webinars/business-valuation-in-times-of-economic-uncertainty-impact-of-covid-19-on-business-value/,November
862,www.legalmomentum.org,/resources/women-valued-legal-rights-and-economic-resources-workers-impacted-coronavirus-covid-19,November
863,www.legalmomentum.org,/resources/women-valued-legal-rights-and-economic-resources-workers-impacted-coronavirus-covid-19-0,November
864,www.roosevelthouse.hunter.cuny.edu,/rh-public-policy-instructor-james-parrott-co-authors-new-report-economic-inequality-covid-19-new-strain-inequality-economic-impact-covid-19-new-york-city/,July
865,ruvid.org,/ri-world/the-csic-promotes-four-projects-by-valencian-scientists-to-address-the-economic-and-social-impact-of-covid-19/,July
866,www.whymfg.com,/robotics-automation-economic-impact-covid-19.aspx,July
867,www.obelievers.net,/rose-icke-1-the-truth-behind-the-coronavirus-pandemic-covid-19-and-the-economic-lockdown-ar/,October
868,zakmmlaw.rs,/rs/novosti-i-obavestenja/detalj/31/serbia-state-guarantee-schemes-further-strengthen-package-of-economic-measures-to-mitigate-impacts-of-the-covid-19-pandemic,July
869,downtownshreveport.com,/sba-economic-disaster-loan-program-covid-19/,March
870,www.dailyadvance.com,/sba-offers-disaster-assistance-to-business-economically-impacted-by-covid/article_025e936a-16de-54bb-a891-e8e7fc4a9e7a.html,March
871,downtownlongbeach.org,/sba-offers-disaster-assistance-to-california-small-businesses-economically-impacted-by-the-coronavirus-covid-19/,July
872,krullagency.com,/sba-offers-disaster-assistance-to-nebraska-small-businesses-economically-impacted-by-the-coronavirus-covid-19/,July
873,www.thriveed.org,/sba-to-make-economic-injury-disaster-loans-available-to-u-s-agricultural-businesses-impacted-by-covid-19-pandemic/,May
874,wsbdc.org,/sbas-economic-injury-disaster-loans-and-advance-program-reopened-to-all-eligible-small-businesses-and-non-profits-impacted-by-covid-19-pandemic/,July
875,thebusiness.com.pk,/sbp-and-pba-join-forces-to-cope-with-economic-impact-of-covid-19-pandemic/,July
876,www.ie.edu,/school-global-public-affairs/about/news/economic-social-impact-covid-19-latin-america-caribbean-role-international-community/,November
877,www.cpeonline.com,/seminar/webinar/exploring-the-long-term-economic-impact-of-covid-19-webinar-%281-hour%29-44,May
878,www.puntosicuro.it,/sicurezza-sul-lavoro-C-1/coronavirus-covid19-C-131/le-nuove-linee-guida-per-la-riapertura-delle-attivita-economiche-produttive-AR-20130/https-/www.puntosicuro.it/incendio-emergenza-primo-soccorso-C-79/valutazione-del-rischio-incendio-C-88/codice-di-prevenzione-incendi-la-resistenza-al-fuoco-delle-strutture-AR-18347/,October
879,www.puntosicuro.it,/sicurezza-sul-lavoro-C-1/coronavirus-covid19-C-131/le-nuove-linee-guida-per-la-riapertura-delle-attivita-economiche-produttive-AR-20130/https-/www.puntosicuro.it/sicurezza-sul-lavoro-C-1/settori-C-4/trasporti-magazzinaggio-C-27/coronavirus-le-linee-guida-sulla-sicurezza-nel-trasporto-nella-logistica-AR-19947/,October
880,www.puntosicuro.it,/sicurezza-sul-lavoro-C-1/coronavirus-covid19-C-131/le-nuove-linee-guida-per-la-riapertura-delle-attivita-economiche-produttive-AR-20130/https-/www.puntosicuro.it/sicurezza-sul-lavoro-C-1/tipologie-di-contenuto-C-6/sgsl-mog-dlgs-231/01-C-58/inail-sgsl-per-aziende-dei-servizi-idrici-ambientali-energetici-funerari-AR-20323/,October
881,www.puntosicuro.it,/sicurezza-sul-lavoro-C-1/coronavirus-covid19-C-131/le-nuove-linee-guida-per-la-riapertura-delle-attivita-economiche-produttive-AR-20130/https-/www.puntosicuro.it/sicurezza-sul-lavoro-C-1/tipologie-di-contenuto-C-6/vigilanza-controllo-C-66/essere-tecnico-della-prevenzione-ai-tempi-di-covid19-AR-20023/,October
882,www.ebnet.co.za,/single-post/2020/03/26/the-economic-impacts-and-prospects-of-covid-19,November
883,www.unac.org,/single-post/2020/07/09/una-canada-webinar-on-the-economic-impacts-of-covid-19-on-youth-employment,November
884,forbes.com,/sites/irenelevine/2020/04/28/will-small-tour-operators-survive-the-economic-impact-of-covid-19/,September
885,www.un.org,/sites/un2.un.org/files/sg_report_socio-economic_impact_of_covid19.pdf,November
886,www.ansa.it,/sito/notizie/economia/2020/09/24/caso-covid-evacuata-sede-ministero-sviluppo-economico_f76aed94-ca59-4c5c-a535-90eb1cc50079.html,October
887,www.baggot.ie,/smes-and-the-economic-impact-of-covid-19/,November
888,www.airiters.com,/social-and-economic-impacts-of-covid-19-across-sub-saharan-africa/,October
889,fightcovid19.hku.hk,/social-and-economic-impacts-of-covid-19-on-east-and-southeast-asia/,July
890,www.tifaresearch.com,/social-economic-impact-of-covid-19-global-pandemic-in-nairobis-low-income-areas/,July
891,www.grupolaprovincia.com,/sociedad/para-la-u-el-covid-19-es-tambien-una-amenaza-economica-y-crecen-las-medidas-restrictivas-458949,March
892,media.utoronto.ca,/specialization/global-economic-impact-of-covid-19/,March
893,www.vi.gov,/spring-revenue-estimating-conference-spotlights-economic-scope-and-impact-of-covid-19-pandemic/,July
894,www.realvail.com,/state-releases-economic-plans-to-combat-financial-impacts-of-covid-19-outbreak/a7935/,October
895,www.realvail.com,/state-releases-economic-plans-to-combat-financial-impacts-of-covid-19-outbreak/a7935/@RealVail,October
896,www.realvail.com,/state-releases-economic-plans-to-combat-financial-impacts-of-covid-19-outbreak/a7935/facebook.com/realvail,October
897,www.telegraphindia.com,/states/west-bengal/covid-19-economic-package-bengal-cm-mamata-banerjee-says-central-covid-19-package-is-a-big-zero/cid/1772863,July
898,measuremarketing.net,/staying-afloat-in-the-storm-surviving-the-economic-impact-of-covid-19/,September
899,doingbusiness.ro,/stire/consiliul-national-al-imm-urilor-din-romania-solicita-sprijin-economic-pentru-impactul-covid-19-4983,November
900,www.digi24.ro,/stiri/actualitate/politica/soc-economic-major-pentru-ue-raportul-dur-ar-comisiei-europene-despre-impactul-devastator-al-covid-19-asupra-europei-1289408,May
901,www.news9.com,/story/5e6faaf5327514d2a3351866/metro-business-restaurants-brace-for-economic-impact-of-covid19,May
902,efectotequila.com,/story/avecina-crisis-economica-covid-19-amlo,March
903,www.montgomeryadvertiser.com,/story/money/2020/04/17/supplemental-security-income-recipients-will-receive-automatic-covid-19-economic-impact-payments/2994824001/,May
904,www.postcrescent.com,/story/money/2020/10/09/wisconsin-businesses-brace-economic-impact-covid-19-cases-soar/3623210001/,October
905,www.editorji.com,/story/worried-about-covid-19-economic-impact-german-minister-kills-self-1585497758788,May
906,www.statista.com,/study/71343/economic-impact-of-the-coronavirus-covid-19-pandemic-/,September
907,www.statista.com,/study/72126/economic-impact-of-the-coronavirus-covid-19-in-italy-/,September
908,www.statista.com,/study/72154/economic-impact-of-the-coronavirus-covid-19-in-france-/,September
909,resep.sun.ac.za,/su-researchers-lead-multi-university-study-to-track-economic-impacts-of-covid-19/,May
910,www.downtownclawson.com,/subject-business-economic-relief-and-toolkit-covid-19/,March
911,www.commonsensepolicyroundtable.org,/synopsis-economic-impact-covid-19/,July
912,www.econogal.com,/tag/covid-19-socio-economic-impact/,May
913,elpais.com,/tag/crisis_economica_coronavirus_covid_19/a/,March
914,www.kochiesbusinessbuilders.com.au,/tag/economic-impact-covid/,October
915,taiwanenglishnews.com,/taiwan-shows-lowest-economic-impact-due-to-covid-19-among-38-countries-analysed/,September
916,tradersclub.com.br,/tc-school/opiniao/covid-19-e-o-debate-economico-atual,March
917,liveafricanews.com,/teen-pregnancies-and-stifled-economic-opportunity-the-impact-of-covid-19-on-women/,October
918,jesc.eu,/the-african-economy-is-infected-the-economic-impact-of-covid-19-is-worsening-poverty-in-africa/,October
919,bestnewsghana.com,/the-dire-economic-impact-of-covid-19-hotel-occupancy-drops-from-70-to-20-percent/,September
920,www.centerforworkforceinclusion.org,/the-disproportionate-economic-impact-of-covid-19/,May
921,www.montanabusinessquarterly.com,/the-economic-impact-of-covid-19-in-montana/,November
922,www.mier.org.my,/the-economic-impact-of-covid-19-malaysia/linkedin/company/malaysian-institute-of-economic-research-mier-,November
923,aibc.org.au,/the-economic-impact-of-covid-19-on-india/,August
924,cklg.co.uk,/the-economic-impact-of-covid-19-what-does-it-mean-,October
925,www.redmannlaw.com,/the-economic-impacts-of-covid-19/,March
926,jimmybudhi.com,/the-government-announces-second-economic-stimulus-to-address-the-impact-of-covid-19/,October
927,www.helpachieve.com.au,/the-governments-economic-stimulus-package-in-response-to-covid-19,March
928,www.helpachieve.com.au,/the-governments-economic-stimulus-package-in-response-to-covid-19/bWFpbHRvOmluZm9AaGFycmlzYmxhY2suY29tLmF1,March
929,www.hbkcpa.com,/the-new-jersey-economic-development-authority-njeda-announces-application-launch-date-for-grants-for-businesses-impacted-by-covid-19/,May
930,www.24news.ca,/the-news/economic-news/448953-ontario-to-launch-virtual-training-portal-for-tourism-hospitality-workers-impacted-by-covid-19,May
931,www.prepperwebsite.com,/the-potential-economic-and-societal-impacts-of-covid-19-3-4-20/,May
932,www.euromesco.net,/the-socioeconomic-impact-of-covid-19-on-lebanon-a-crisis-within-crises/,July
933,londonreal.tv,/the-truth-behind-the-coronavirus-pandemic-covid-19-lockdown-the-economic-crash-david-icke/,October
934,londonreal.tv,/the-truth-behind-the-coronavirus-pandemic-covid-19-lockdown-the-economic-crash-david-icke/%22%20%5Ct%20%22_blank/,October
935,www.gereports.jp,/there-will-be-another-side-ge-ceo-addresses-the-economic-impact-of-covid-19/,May
936,fraser.stlouisfed.org,/title/economic-impact-covid-19-6126,May
937,fraser.stlouisfed.org,/title/economic-impact-covid-19-6126/coronavirus-auto-lending-589337,May
938,fraser.stlouisfed.org,/title/economic-impact-covid-19-6126/coronavirus-economy-589670,May
939,fraser.stlouisfed.org,/title/economic-impact-covid-19-6126/covid-19-589334,May
940,fraser.stlouisfed.org,/title/economic-impact-covid-19-6126/covid-19-589335,May
941,fraser.stlouisfed.org,/title/economic-impact-covid-19-6126/covid-19-affecting-main-street-589338,May
942,fraser.stlouisfed.org,/title/economic-impact-covid-19-6126/covid-19-households-financial-distress-589331,May
